Fecha,Departamento,Localidad,Confirmados,Descartados,En estudio,Notificaciones
2020-11-22T00:00:00-03:00,San Lorenzo,MAIZALES,0,1,0,1
2020-11-22T00:00:00-03:00,San Lorenzo,PUERTO GENERAL SAN MARTIN,793,439,0,1232
2020-11-22T00:00:00-03:00,San Lorenzo,PUJATO,157,110,0,267
2020-11-22T00:00:00-03:00,San Lorenzo,RICARDONE,191,103,0,294
2020-11-22T00:00:00-03:00,San Lorenzo,ROLDAN,1014,645,0,1659
2020-11-22T00:00:00-03:00,San Lorenzo,SAN JERONIMO SUD,118,54,0,172
2020-11-22T00:00:00-03:00,San Lorenzo,SAN LORENZO,2477,1539,0,4016
2020-11-22T00:00:00-03:00,San Lorenzo,TIMBUES,216,178,0,394
2020-11-22T00:00:00-03:00,San Lorenzo,VILLA MUGUETA,44,36,0,80
2020-11-22T00:00:00-03:00,San Martín,CAÑADA ROSQUIN,152,57,0,209
2020-11-22T00:00:00-03:00,San Martín,CARLOS PELLEGRINI,277,166,0,443
2020-11-22T00:00:00-03:00,San Martín,CASAS,6,4,0,10
2020-11-22T00:00:00-03:00,San Martín,CASTELAR,6,21,0,27
2020-11-22T00:00:00-03:00,San Martín,COLONIA BELGRANO,3,14,0,17
2020-11-22T00:00:00-03:00,San Martín,CRISPI,2,1,0,3
2020-11-22T00:00:00-03:00,San Martín,EL TREBOL,411,154,0,565
2020-11-22T00:00:00-03:00,San Martín,LANDETA,14,22,0,36
2020-11-22T00:00:00-03:00,San Martín,LAS BANDURRIAS,6,2,0,8
2020-11-22T00:00:00-03:00,San Martín,LAS PETACAS,2,17,0,19
2020-11-22T00:00:00-03:00,San Martín,LOS CARDOS,51,33,0,84
2020-11-22T00:00:00-03:00,San Martín,MARIA SUSANA,37,28,0,65
2020-11-22T00:00:00-03:00,San Martín,PIAMONTE,160,58,0,218
2020-11-22T00:00:00-03:00,San Martín,SAN JORGE,689,216,0,905
2020-11-22T00:00:00-03:00,San Martín,SAN MARTIN DE LAS ESCOBAS,45,23,0,68
2020-11-22T00:00:00-03:00,San Martín,SASTRE,91,81,0,172
2020-11-22T00:00:00-03:00,San Martín,TRAILL,3,0,0,3
2020-11-22T00:00:00-03:00,Vera,CALCHAQUI,62,106,0,168
2020-11-22T00:00:00-03:00,Vera,CAÑADA OMBU,0,2,0,2
2020-11-22T00:00:00-03:00,Vera,EL CAMPANAL,0,1,0,1
2020-11-22T00:00:00-03:00,Vera,ESPIN,1,1,0,2
2020-11-22T00:00:00-03:00,Vera,FORTIN OLMOS,11,19,0,30
2020-11-22T00:00:00-03:00,Vera,GARABATO,6,6,0,12
2020-11-22T00:00:00-03:00,Vera,GOLONDRINA,6,9,0,15
2020-11-22T00:00:00-03:00,Vera,INTIYACO,8,8,0,16
2020-11-22T00:00:00-03:00,Vera,LA GALLARETA,11,33,0,44
2020-11-22T00:00:00-03:00,Vera,LOS AMORES,1,2,0,3
2020-11-22T00:00:00-03:00,Vera,MARGARITA,100,108,0,208
2020-11-22T00:00:00-03:00,Vera,POZO DE LOS INDIOS,0,1,0,1
2020-11-22T00:00:00-03:00,Vera,TARTAGAL,5,6,0,11
2020-11-22T00:00:00-03:00,Vera,TOBA,3,3,0,6
2020-11-21T00:00:00-03:00,Vera,VERA,204,227,0,431
